db2 "INSERT INTO CONTRIBUYENTE VALUES ('44530089X','Andrea','Pineda Chacón','620535434')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27840524F','Santiago','Montalvo Maestas','687341691')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45846195Q','Juana','Vélez Roldán','684373819')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40010615N','Laura','Tirado Guillén','667470494')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26481021Z','Esteban','Aparicio Olivárez','653465508')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48425835N','Raúl','Farías Preciado','657523152')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23864264Q','Ángela','Oquendo Benavides','648803857')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35924425R','Marco Antonio','Girón Chavarría','629643496')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28830608N','Elisa','Zamudio Ballesteros','612830792')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34756632N','Lilia','Escobedo Uribe','622614296')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48648490L','Eloisa','Madera Roybal','645119173')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30241572C','José Emilio','Feliciano Delgadillo','654361115')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16227651W','Guillermo','Laboy Barela','658852140')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48555325P','Magdalena','Toro Carrasquillo','673790476')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48362156K','Josefina','Pulido Durán','659908524')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('49616025T','Carlota','Posada Jáquez','672094737')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26533915J','Germán','Sáenz Arteaga','638937784')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44948451K','Fernando','Deleón Abrego','644619374')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34926829P','Alberto','Montes Granado','633696991')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34476886X','Ignacio','Cuellar Ortiz','655508851')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19045496N','Gregorio','Salazar Arredondo','670675746')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16052770P','Pablo','Monroy Rivera','606191386')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10055120D','Miguel Ángel','Valles Nieves','688149977')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43668730D','Pablo','Armenta López','683451529')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41588010I','Adán','Pedraza Cano','605729915')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29875100D','Verónica','Alarcón Quintana','619299634')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32478589U','Isabela','Gallegos Caballero','652053953')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33970137E','Natalia','Sáenz Alanis','650152407')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31303573X','Elsa','Ceballos Raya','602172603')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34824270L','Verónica','Sandoval Berríos','659845637')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44709268S','Maricarmen','Jasso Santana','641263089')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48807820M','Ana Luisa','Ballesteros Pineda','652601670')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45574629R','Jerónimo','Loya Cotto','621520689')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35936069S','Norma','Ulloa Palomino','666334835')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16021186Y','Manuel','Pérez Vázquez','605066651')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31402131I','Hugo','Valverde Razo','621428059')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46200178M','Leticia','Durán Correa','645729188')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20042910W','Mónica','Manzanares Guzmán','668498457')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39805605Z','Ana','Canales Aguayo','636672632')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41515180N','Adela','Lugo González','645959864')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28460632J','Magdalena','Meléndez Valentín','691617889')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31456768O','Antonia','Galarza Tapia','601189033')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11749335L','Antonio','Ballesteros Munguía','660299510')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16093048N','Yolanda','Adame Ávalos','612488335')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47405655N','Eduardo','Cabrera Lucio','680131706')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44706159C','Raúl','Sedillo Amador','698948489')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45004429D','Agustín','Navarro Alanis','669920636')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16398196A','Felipe','Nieves Samaniego','632019269')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47067864S','Lucas','Macías Alonso','625530417')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15193905J','Jaime','Escamilla Armas','627702904')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32949113G','Sonia','Feliciano Aguilera','659534582')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41786186Z','Rosa','Sosa Loera','642011740')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40524631H','Mario','Esquibel Castillo','613896518')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47905432B','Guillermina','Alfaro Orozco','698077304')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12899756Y','Sergio','Tello Solano','638890445')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24720844K','Gonzalo','Mireles Tovar','619696493')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15079166K','Manuel','Suárez Nieves','690532246')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28770556O','Germán','Curiel Nieto','653852805')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37868889K','Gonzalo','Lerma Roldán','660907851')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('38357693I','Víctor','Nazario Mateo','684658194')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12982940F','Joaquín','de Anda Ojeda','637988326')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35421318Q','Antonio','Briseño Rendón','679633691')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15576788V','Elisa','Valencia Granado','650988542')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14820674K','Leonor','Raya Gastélum','656512115')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36601212O','Guillermo','Díaz López','658612772')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42514005E','Cristián','Urías Pelayo','686150988')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30114898L','Silvia','Elizondo Madrid','687555536')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13382620J','Graciela','Urbina Muñiz','631856849')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43807840U','Carmen','Vélez Gamboa','614810370')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14142235M','Graciela','Barraza Farías','670401843')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45763795A','Rubén','Rosado Cedillo','645731717')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39323791S','Daniel','Delafuente Montañez','625131704')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19717775Z','Manuel','Nájera Lerma','685941632')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28327632H','Anita','Báez Llamas','683331288')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36812788S','Lucía','Colón Velásquez','627839676')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45863232H','Bernardo','Brito Salgado','668070149')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30241146G','Beatriz','Espino Borrego','606469451')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12339740Z','Clara','Córdova Calvillo','668401473')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45708565Z','Benjamín','Ocasio Pacheco','635606020')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('38942935R','Ana','Ybarra Lucio','621013470')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46526164O','Manuela','Quiñones Gaona','636077214')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27266315Y','Homero','Flores Romo','618537380')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42844672S','Adán','Sepúlveda Benavídez','699327408')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37850993I','Margarita','Ochoa Rivas','657646385')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20991234S','Raquel','Pacheco Tovar','650608005')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45059725Q','Manuel','Arevalo Montalvo','670816791')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44831091X','Ramón','Jurado Godínez','685519667')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11783113G','Esteban','Adorno Cuellar','692163974')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25931976Z','Pilar','Trejo Pedraza','645892449')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47989931D','María Soledad','Vega Briseño','613821169')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25203299H','Inés','Collado Quiróz','619613922')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28462158M','Mercedes','Jaramillo Aguilera','674842851')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34608611F','Luisa','Bravo Suárez','641858446')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43002793A','Homero','Ocampo Deleón','648524555')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33831916S','Federico','Herrera Castañeda','685945975')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39750024B','Marco Antonio','Casarez Galindo','609157973')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13026139U','Nicolás','Galván Zaragoza','671562875')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48498788M','Lucas','Farías Corona','692798084')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34671733M','Blanca','Lugo Mejía','690555719')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29428328B','Raúl','Téllez Muñiz','653865323')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35292999J','Lilia','Carrera Cepeda','699232868')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15428168N','Gloria','Sánchez Fonseca','678984412')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12060166O','Eduardo','Betancourt Villa','636866287')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37092174P','Caridad','Prieto Barrientos','664237121')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35113265C','Verónica','Montemayor Bustamante','667992265')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44451279Z','Conchita','Manzanares Partida','626186208')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26320433O','Catalina','Molina Patiño','613458164')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44933862G','José Emilio','Robles Barajas','627941130')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15963532L','Luisa','Orosco Páez','645607670')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40225233T','Alberto','Saldivar Cavazos','619443376')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('16889526Q','Hugo','Guevara Sarabia','647990778')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31445756G','María Teresa','Fernández Sedillo','677585576')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10259684R','Mario','Lomeli Madrid','655112783')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30979062O','Rosalia','Galván Amaya','660876269')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12654377E','Timoteo','Sisneros Alva','610742820')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28249916J','Óscar','Anaya Guardado','674071450')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44855020J','Natalia','Granado Dueñas','691682598')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14005988C','Francisco','Girón Naranjo','636516765')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12494768E','José','Rendón Ruelas','692456148')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42333469B','Miguel','Barragán Manzanares','642279444')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('17118081L','Leonor','Zarate Rincón','676672282')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11669792T','Pedro','Gallardo Salinas','638661489')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45497506U','Graciela','Soto Vega','620679595')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31100485N','Carlos','Crespo Peralta','604408484')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41688768Y','Barbara','Alfaro Guevara','607019999')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32772727B','Guadalupe','Palacios Acosta','657818687')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41374597E','Octavio','Ávalos Irizarry','607861093')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34614153F','Isabel','Soto Alcalá','639800118')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('28919090R','Fernando','Fierro Mateo','665216507')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('21227795U','Silvia','Caldera Mendoza','646477065')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('38523266F','Beatriz','Bueno Nieves','675702228')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36067028C','Rosa','Olivera Bahena','699181090')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31934527C','Victoria','Tamayo Bustamante','603323397')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36915617X','Débora','Alfaro Zaragoza','659545783')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42922834U','Ramón','Santillán Rubio','612992280')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26391374L','Natalia','Varela Prieto','689361366')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33130365Q','Felipe','Bravo Aguirre','613935799')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39228582N','Norma','Lovato Cruz','601696400')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20433461I','Marcela','Cordero Briones','602617465')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18850025J','Andrea','Lira Pagan','694549312')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48129421L','Jorge','Alaníz Arenas','663269193')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45063023D','Inés','Grijalva Carvajal','615649819')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32910151K','Gloria','Treviño Caraballo','687438220')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34797876L','Gabriela','Vallejo Bustamante','693666706')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33677841N','Luz','Villegas Mendoza','626837398')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29935688S','Irene','Castellanos Varela','661454276')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33445417B','Andrés','Arriaga Montes','615995427')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29658670E','Alfredo','Razo Berríos','668979178')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48978538O','Guillermina','Leiva Pacheco','690361455')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23138077H','Roberto','Sosa Valenzuela','697690235')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29294543W','Juan','Lemus Salcedo','637947216')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12371447M','Hernán','Mercado Espinoza','612002008')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37636201C','Yolanda','Delrío Barragán','637329534')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48551336D','Antonio','Henríquez Pabón','604248450')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45868719J','Raquel','Nava Echevarría','625981950')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23079226Z','Diego','Longoria Godínez','670978285')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47754344Q','Miguel Ángel','Venegas Gallardo','674871609')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('22383664F','Emilio','Bañuelos Almonte','627841467')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('49210033U','Patricia','Quesada Ponce','657124748')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('17809990E','Esperanza','Madera Rocha','658908347')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('33629660M','Pablo','Lomeli Gálvez','615333775')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42818961H','Cecilia','Rodarte Almonte','678244105')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12027855B','Salvador','Mata Bueno','668089084')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18918113A','Óscar','Bonilla Matos','617701910')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18249504D','Débora','Lozada Villarreal','678183597')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('37484491E','Catalina','Delapaz Arias','691630858')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39119453P','Inés','Chavarría Ballesteros','699199306')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23233993K','Catalina','Fuentes Benítez','684770919')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34945438N','Enrique','Abeyta Almanza','668885410')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41043761D','Daniel','Carvajal Ojeda','609187386')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26854998K','Gerardo','Pizarro Piña','666247853')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40629806G','Miguel','Cazares Solís','613650198')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35817267U','Miguel Ángel','Abreu Limón','663159247')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31877489Z','Verónica','Briseño Matías','638325953')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30917611S','Mariana','Pantoja Leyva','645651942')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34168593V','Marisol','Quiñones Altamirano','680992519')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30306616F','Rubén','Linares Orellana','698384934')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34207653B','Hernán','Negrete Montaño','694121304')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40478709Y','Esteban','Briones Rangel','619580190')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15629197M','Mariana','Acuña Gamboa','614121473')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19206389J','Octavio','Cedillo Barragán','698722441')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20156514A','Dolores','Almanza Vázquez','682618575')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('24898468Q','Lorena','Banda Sánchez','674489960')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39773161M','Mayte','Olivera Esquibel','631382370')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26141782K','Norma','Leal Manzanares','624495656')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14021783J','Ernesto','Caldera Herrera','609434541')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29579245Y','Victoria','Cardona Adame','634708884')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18751452Q','Blanca','Espino Montaño','623140679')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35189768R','Carmen','Ureña Quintana','673307209')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('22465457B','Víctor','Rocha Anaya','642058428')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44785142W','María Cristina','Grijalva Hernández','687316833')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('42378617L','Adela','Meza Rubio','676716098')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13040524E','Germán','Delao Fernández','672128324')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25082154X','Pedro','Guardado Valle','623897518')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48827460R','Marta','Medina Velásquez','681024866')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15948465P','Javier','Amador Caldera','621159142')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('44736032V','Rafael','Espino Hinojosa','690910525')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('20713684T','Marcela','Arredondo Meza','666460642')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10546064Q','Ana María','Barrientos Gamboa','693279111')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30743250R','Débora','Casarez Cadena','618495508')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48137605Y','Laura','Abrego Cordero','693173495')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46646794X','Ángela','Alcalá Mena','607451318')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23190757F','Olivia','Barela Carvajal','601554866')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46491279K','Mariana','Amaya Carrillo','602800443')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43663126C','Manuela','Ayala Agosto','653131023')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19416384A','Patricio','Delatorre Maya','669820375')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31773901L','Enrique','Menchaca Ramos','685649202')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25729724D','Salvador','Godínez Ocampo','623698162')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10323825J','Ariadna','Verdugo Jiménez','672326278')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34700268Z','Alfonso','Collazo Lomeli','662714277')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('31980527Q','Javier','Sáenz Arteaga','651605947')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39755869F','Luis Miguel','Beltrán Rendón','640900341')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13816550C','Marta','Paredes Madera','623235325')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('18389624W','Pilar','Camarillo Chapa','627200520')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39011726E','Agustín','Brito Naranjo','666309315')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47126965V','Ricardo','Roque Alonso','613902976')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27666992P','Emilia','Altamirano Castañeda','627152941')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12037320D','Amalia','Bonilla Bernal','624372879')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27830154B','Blanca','Porras Muñoz','601355644')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11733250C','Jaime','Linares Marroquín','642747958')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48505200I','Dorotea','Téllez Molina','676367417')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('14416697U','Jerónimo','Caraballo Escamilla','698417301')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41330730R','Lilia','Cervantes Prado','604989301')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('13536134X','Laura','Leiva Varela','617125693')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('21774882G','César','Chacón Naranjo','645238513')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('43269156G','Lourdes','Haro Ramírez','626232125')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46077049F','Sofía','Muñoz Lugo','685838725')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('46112177M','José Emilio','Cervantes Ruelas','656644682')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19437294G','Mateo','Guerrero Agosto','648679126')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10796079L','Martín','Mateo Saucedo','638349512')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47129607F','Anita','Luevano Santillán','693476232')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('26935091T','Leonor','Colunga Niño','664369524')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45150120A','Esperanza','Quintana Carrero','647207966')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('34221990I','Miguel','Apodaca Cisneros','678215086')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('19508314F','Carlota','Meléndez Alvarado','693848225')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('49382552N','David','Pabón Padrón','641084308')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('11869882T','Lucas','Rascón Guerrero','650787731')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39962960D','Pilar','Montaño León','621277033')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('40381466H','Germán','Delarosa Longoria','659505088')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('25955856T','Carlos','Villalobos Villarreal','627900611')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23920310D','Josefina','Rentería Pagan','659024114')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('35420493T','Carmen','Medina Ocasio','645204260')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36560384R','Marisol','Perea Valles','692086283')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('30841877O','Lourdes','Balderas Cuellar','693654461')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('23496306Q','José María','Regalado Medina','605026483')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('12281526K','Victoria','Armas Zapata','650124818')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32301640N','Isabel','Menchaca Nájera','653869822')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('10006866K','Bernardo','Ybarra García','613488563')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('29750318V','Gabriela','Maldonado Barrios','667366715')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('39087228A','Mayte','Ávila Páez','626126870')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('49781702P','Sancho','Vera Armas','627393948')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41601663S','Virginia','Corrales Nieves','650881136')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('36269173A','Lorena','Banda Razo','681635568')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('32098599Q','Timoteo','Tirado Portillo','646699194')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45238767W','Barbara','Concepción Escobedo','627238970')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('48300922M','Luisa','Prado Beltrán','688592223')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('27115686Y','Leonor','Briones Villarreal','633929439')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('41375356P','Ana María','Matos Alfaro','600495771')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('47229024W','Ariadna','Altamirano Sedillo','609782899')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('45905114D','Ariadna','Aguilera Noriega','605304647')"
db2 "INSERT INTO CONTRIBUYENTE VALUES ('15635552C','Reina','Abreu Verdugo','683687327')"
